route_id,route_name,station_order,station_name,minutes_from_previous,cumulative_minutes,source_note
MSB_VLCY,Chennai Beach to Velachery,1,Chennai Beach,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_TPTY,Chennai Central to Tirupati,21,Tiruvallur,5,81,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_TPTY,Chennai Central to Tirupati,22,Kadambattur,6,87,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_TPTY,Chennai Central to Tirupati,23,Senji Panambakkam,6,93,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_TPTY,Chennai Central to Tirupati,24,Manavur,5,98,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_TPTY,Chennai Central to Tirupati,25,Tiruvalangadu,6,104,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_TPTY,Chennai Central to Tirupati,26,Mosur,5,109,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_TPTY,Chennai Central to Tirupati,27,Puliyamangalam,5,114,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_TPTY,Chennai Central to Tirupati,28,Arakkonam,6,120,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_TPTY,Chennai Central to Tirupati,29,Tiruttani,18,138,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_TPTY,Chennai Central to Tirupati,30,Puttur,22,160,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_TPTY,Chennai Central to Tirupati,31,Renigunta,25,185,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_TPTY,Chennai Central to Tirupati,32,Tirupati,20,205,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,1,Tirupati,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,2,Renigunta,20,20,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,3,Puttur,25,45,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,4,Tiruttani,22,67,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,5,Arakkonam,18,85,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,6,Puliyamangalam,6,91,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,7,Mosur,5,96,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,8,Tiruvalangadu,5,101,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,9,Manavur,6,107,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,10,Senji Panambakkam,5,112,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,11,Kadambattur,6,118,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,12,Tiruvallur,6,124,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,13,Putlur,5,129,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,14,Sevvapet Road,4,133,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,15,Veppampattu,5,138,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,16,Tiruninravur,5,143,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,17,Nemilichery,5,148,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,18,Pattabiram,4,152,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,19,Hindu College,4,156,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,20,Avadi,4,160,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,21,Annanur,4,164,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,22,Tirumullaivoyal,3,167,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,23,Ambattur,4,171,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,24,Pattaravakkam,4,175,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,25,Korattur,4,179,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,26,Villivakkam,5,184,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,27,Perambur Loco Works,4,188,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,28,Perambur Carriage Works,3,191,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,29,Perambur,3,194,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,30,Vyasarpadi Jeeva,3,197,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,31,Basin Bridge,4,201,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TPTY_MAS,Tirupati to Chennai Central,32,Chennai Central,4,205,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_SPE,Chennai Central to Sullurpeta,1,Chennai Central,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_SPE,Chennai Central to Sullurpeta,2,Basin Bridge,4,4,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_SPE,Chennai Central to Sullurpeta,3,Korukkupet,5,9,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_SPE,Chennai Central to Sullurpeta,4,Tondiarpet,4,13,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_SPE,Chennai Central to Sullurpeta,5,V.O.C. Nagar,3,16,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_SPE,Chennai Central to Sullurpeta,6,Tiruvottiyur,5,21,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_SPE,Chennai Central to Sullurpeta,7,Wimco Nagar,4,25,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_SPE,Chennai Central to Sullurpeta,8,Kathivakkam,4,29,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_SPE,Chennai Central to Sullurpeta,9,Ennore,5,34,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_SPE,Chennai Central to Sullurpeta,10,Athipattu Pudhunagar,5,39,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_SPE,Chennai Central to Sullurpeta,11,Athipattu,4,43,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_SPE,Chennai Central to Sullurpeta,12,Nandiambakkam,4,47,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_SPE,Chennai Central to Sullurpeta,13,Minjur,5,52,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_SPE,Chennai Central to Sullurpeta,14,Anuppampattu,5,57,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_SPE,Chennai Central to Sullurpeta,15,Ponneri,6,63,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_SPE,Chennai Central to Sullurpeta,16,Kavaraippettai,6,69,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_SPE,Chennai Central to Sullurpeta,17,Gummidipoondi,8,77,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_SPE,Chennai Central to Sullurpeta,18,Elavur,8,85,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_SPE,Chennai Central to Sullurpeta,19,Arambakkam,8,93,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
